cap1,cap2,ev,gt,video_id
"First, On the street, the two men in leather jackets stare down at the woman in a leather jacket. Then, The two men are carrying an unidentifiable person towards the car in order to get them there.","First, The two men are carrying an unidentifiable person towards the car in order to get them there. Then, On the street, the two men in leather jackets stare down at the woman in a leather jacket.","[""Ev1"",""Ev4""]",cap2,v_NEg6faTj_co_seg_115_125
"First, On stage, the bearded man is playing his drums, bobbing his head as he performs. Then, On the stage, the man in grey is singing.","First, On the stage, the man in grey is singing. Then, On stage, the bearded man is playing his drums, bobbing his head as he performs.","[""Ev2"",""Ev5""]",cap2,v_TYJXBdLgPks_seg_220_230
"First, In a lab room, a man with a full head of hair throws a black object across the room in desperation. Then, In a lab room, the dog jumps up towards the table.","First, In a lab room, the dog jumps up towards the table. Then, In a lab room, a man with a full head of hair throws a black object across the room in desperation.","[""Ev2"",""Ev5""]",cap2,v_RWYM4Npp9rI_seg_40_50
"First, Behind a desk, the man with dark hair leans forward to talk to the woman. Then, Inside an office, the woman with dark hair is holding her fur collar up around her neck with her hands.","First, Inside an office, the woman with dark hair is holding her fur collar up around her neck with her hands. Then, Behind a desk, the man with dark hair leans forward to talk to the woman.","[""Ev2"",""Ev5""]",cap2,v_j6IS8ftaiKg_seg_70_80
"First, In the saloon, the man in red is listening seriously. Then, In the saloon, the young man with brown hair is smirking.","First, In the saloon, the young man with brown hair is smirking. Then, In the saloon, the man in red is listening seriously.","[""Ev2"",""Ev5""]",cap2,v_LVvJj9sDilQ_seg_50_60
"First, On a busy road, a man in a suit is cycling forward. Then, On a busy road, a policeman is driving a police car forward quickly.","First, On a busy road, a policeman is driving a police car forward quickly. Then, On a busy road, a man in a suit is cycling forward.","[""Ev1"",""Ev3""]",cap1,v_1e_9GirqmoI_seg_10_20
"First, In the office, the man in glasses gestures towards the desk. Then, In an office, a man in a hat is fiddling with a tape reel.","First, In an office, a man in a hat is fiddling with a tape reel. Then, In the office, the man in glasses gestures towards the desk.","[""Ev3"",""Ev5""]",cap1,v_E1e4f8YdkLg_seg_25_35
"First, Outdoors, men in white hoods are turning their bodies backwards to see what is going on. Then, Outdoors, a man with a black hat is intently pushing a man with a brown hat sideways.","First, Outdoors, a man with a black hat is intently pushing a man with a brown hat sideways. Then, Outdoors, men in white hoods are turning their bodies backwards to see what is going on.","[""Ev1"",""Ev4""]",cap2,v_bcokL59jeqU_seg_65_75
"First, In an underground lair, a woman with spikes in her hair is aggressively swinging her sword towards a woman with black hair. Then, In an underground lair, a woman with black hair dodges the attack of a woman with spikes in her hair.","First, In an underground lair, a woman with black hair dodges the attack of a woman with spikes in her hair. Then, In an underground lair, a woman with spikes in her hair is aggressively swinging her sword towards a woman with black hair.","[""Ev2"",""Ev5""]",cap1,v_-yzEjTjo2IA_seg_45_55
"First, On the ground, the man in glasses is choking himself. Then, On the ground, a man in tie is crawling away.","First, On the ground, a man in tie is crawling away. Then, On the ground, the man in glasses is choking himself.","[""Ev2"",""Ev4""]",cap1,v_JmElZmlYkHU_seg_25_35
"First, On an airplane, the man wearing a tan jacket points to other people standing at his side. Then, On an airplane, a man in a yellow jacket is holding onto a handle with one hand to stay steady.","First, On an airplane, a man in a yellow jacket is holding onto a handle with one hand to stay steady. Then, On an airplane, the man wearing a tan jacket points to other people standing at his side.","[""Ev1"",""Ev4""]",cap2,v_3IZVz7ukKyU_seg_40_50
"First, In the car, the man in the passenger's seat glances casually to his left at the man driving. Then, On the front lawn of a house, the woman with long hair carries what looks like a grocery bag forward and slightly to the left as she approaches the house.","First, On the front lawn of a house, the woman with long hair carries what looks like a grocery bag forward and slightly to the left as she approaches the house. Then, In the car, the man in the passenger's seat glances casually to his left at the man driving.","[""Ev1"",""Ev5""]",cap2,v_xWpMF_EFqyc_seg_110_120
"First, In a park, the girl in pink is swinging herself up and down with joy. Then, In a park, the man in white is dreaming of playing.","First, In a park, the man in white is dreaming of playing. Then, In a park, the girl in pink is swinging herself up and down with joy.","[""Ev1"",""Ev3""]",cap2,v_dAlYuokC9R0_seg_40_50
"First, In a house, the man is undressing. Then, In a house, the blonde is kissing the brunette.","First, In a house, the blonde is kissing the brunette. Then, In a house, the man is undressing.","[""Ev1"",""Ev5""]",cap2,v_G3qOB7PGBXE_seg_20_30
"First, In a restaurant, the man in a plaid shirt is removing his coat from his chair. Then, In a restaurant, the woman in a red dress is putting on her coat after standing up.","First, In a restaurant, the woman in a red dress is putting on her coat after standing up. Then, In a restaurant, the man in a plaid shirt is removing his coat from his chair.","[""Ev2"",""Ev5""]",cap1,v_jlcZPO2FhGE_seg_80_90
"First, In a public place, the man with a tie is sipping from a cup. Then, In a public place, the sheriff is smoking a cigarette.","First, In a public place, the sheriff is smoking a cigarette. Then, In a public place, the man with a tie is sipping from a cup.","[""Ev2"",""Ev5""]",cap2,v_XPUqjed6k4s_seg_0_10
"First, The canoe is sailing forward. Then, In a canoe, the little boy points forward at something in front of him.","First, In a canoe, the little boy points forward at something in front of him. Then, The canoe is sailing forward.","[""Ev1"",""Ev3""]",cap2,v_QNCuoEO3jFY_seg_100_110
"First, At the table, the man in the hat is eating food. Then, A man in a white shirt is carefully placing luggage on the floor.","First, A man in a white shirt is carefully placing luggage on the floor. Then, At the table, the man in the hat is eating food.","[""Ev2"",""Ev4""]",cap1,v_SWAJPB_5rSs_seg_95_105
"First, In a hospital, a distraught kneeling man in a green shirt covers his mouth. Then, In a hospital, a doctor is aiding the man in a yellow shirt.","First, In a hospital, a doctor is aiding the man in a yellow shirt. Then, In a hospital, a distraught kneeling man in a green shirt covers his mouth.","[""Ev1"",""Ev5""]",cap2,v_Aedxe7JThh8_seg_35_45
"First, On a boat in the ocean, a man in a light-colored shirt is turning the steering wheel in a circle to steer the boat around. Then, In the ocean, a fish with a yellow buoy attached swims forward through the water.","First, In the ocean, a fish with a yellow buoy attached swims forward through the water. Then, On a boat in the ocean, a man in a light-colored shirt is turning the steering wheel in a circle to steer the boat around.","[""Ev1"",""Ev4""]",cap2,v_CwdGYMM2bHM_seg_150_160
"First, In a room, a woman in a black and white uniform is casually shutting her eyes. Then, In a room, the man in a long sleeved shirt is turning around to look.","First, In a room, the man in a long sleeved shirt is turning around to look. Then, In a room, a woman in a black and white uniform is casually shutting her eyes.","[""Ev1"",""Ev3""]",cap2,v_h5dCFGJp__0_seg_15_25
"First, Near a parking lot, a woman in a purple shirt claps her hands. Then, Near a parking lot, a man in grey pants is greeting a man wearing a black hat.","First, Near a parking lot, a man in grey pants is greeting a man wearing a black hat. Then, Near a parking lot, a woman in a purple shirt claps her hands.","[""Ev1"",""Ev3""]",cap2,v_bt6-F11LZsQ_seg_25_35
"First, On a street lined with parked cars, a man in police uniform fires a rifle into the battle zone. Then, On a street with fire, a man wearing a scary face mask is throwing a heavy metal object mightily to the ground.","First, On a street with fire, a man wearing a scary face mask is throwing a heavy metal object mightily to the ground. Then, On a street lined with parked cars, a man in police uniform fires a rifle into the battle zone.","[""Ev2"",""Ev5""]",cap1,v_S-2cloMm4Lk_seg_95_105
"First, On the ground covered with fallen leaves, the man is rolling himself sideways. Then, On the ground covered with fallen leaves, the woman is causing the frays on her sweater to twirl.","First, On the ground covered with fallen leaves, the woman is causing the frays on her sweater to twirl. Then, On the ground covered with fallen leaves, the man is rolling himself sideways.","[""Ev2"",""Ev4""]",cap1,v_BTZArvbmG_o_seg_160_170
"First, A person in a gray jacket is checking the person lying down on the ground. Then, In a snowy cave, a person in a blue jacket stumbles towards a person in a red jacket.","First, In a snowy cave, a person in a blue jacket stumbles towards a person in a red jacket. Then, A person in a gray jacket is checking the person lying down on the ground.","[""Ev2"",""Ev5""]",cap2,v_UvDzmAFiUj8_seg_95_105
"First, On a city street, a man in a black coat turns his body around to look at the woman. Then, On a city street, a woman in a yellow shirt jogs down the sidewalk.","First, On a city street, a woman in a yellow shirt jogs down the sidewalk. Then, On a city street, a man in a black coat turns his body around to look at the woman.","[""Ev2"",""Ev5""]",cap2,v_pcqaeLRop58_seg_100_110
"First, In a hospital, the orderly is slowly pushing a wheelchair. Then, On the road, the man is driving his motorcycle.","First, On the road, the man is driving his motorcycle. Then, In a hospital, the orderly is slowly pushing a wheelchair.","[""Ev2"",""Ev4""]",cap1,v_QNCuoEO3jFY_seg_120_130
"First, In a restaurant, the woman flips the page down. Then, In a restaurant, the guy in a green shirt leans down to push himself away from the table.","First, In a restaurant, the guy in a green shirt leans down to push himself away from the table. Then, In a restaurant, the woman flips the page down.","[""Ev2"",""Ev4""]",cap1,v_3nRy9hw7tr0_seg_5_15
"First, Outside, the presence of a man with a white headband is making someone feel disgusted. Then, Outside, three men are slowly lowering their guns down.","First, Outside, three men are slowly lowering their guns down. Then, Outside, the presence of a man with a white headband is making someone feel disgusted.","[""Ev1"",""Ev5""]",cap2,v_BAqabMWnAmk_seg_100_110
"First, In a pasture, the man in a brown vest is brushing something off upwards. Then, In a pasture, a white horse is jumping up.","First, In a pasture, a white horse is jumping up. Then, In a pasture, the man in a brown vest is brushing something off upwards.","[""Ev1"",""Ev5""]",cap2,v_pwqOYWnLxBo_seg_65_75
"First, At a large building exit, the police are spinning the door around fast. Then, At the exit of a large building, a policeman is entering the building urgently.","First, At the exit of a large building, a policeman is entering the building urgently. Then, At a large building exit, the police are spinning the door around fast.","[""Ev1"",""Ev5""]",cap1,v_srLwGlDe598_seg_75_85
"First, In a control room, the grey-haired man is yelling at the others in the room. Then, On a rooftop, the woman in yellow is shouting to the man in white.","First, On a rooftop, the woman in yellow is shouting to the man in white. Then, In a control room, the grey-haired man is yelling at the others in the room.","[""Ev2"",""Ev5""]",cap2,v_wMgKj3QGv2o_seg_35_45
"First, In a living room, a man in a leather jacket is drinking beer from the container in his hand, drawing it away from his lips afterwards. Then, As he responds, the man sitting on the couch nods.","First, As he responds, the man sitting on the couch nods. Then, In a living room, a man in a leather jacket is drinking beer from the container in his hand, drawing it away from his lips afterwards.","[""Ev1"",""Ev5""]",cap1,v_bCAXuyqUJzs_seg_25_35
"First, In a park, a group of people is packing the truck with their belongings. Then, In a truck bed, a man in a white shirt claps his hands.","First, In a truck bed, a man in a white shirt claps his hands. Then, In a park, a group of people is packing the truck with their belongings.","[""Ev3"",""Ev5""]",cap1,v_lYtc2lvkpTw_seg_20_30
"First, In a speeding vehicle, a man wearing a turtle neck is yelling. Then, In a speeding vehicle, the man wearing a brown jacket is driving forward at high speed.","First, In a speeding vehicle, the man wearing a brown jacket is driving forward at high speed. Then, In a speeding vehicle, a man wearing a turtle neck is yelling.","[""Ev2"",""Ev5""]",cap1,v_6ZygVYbMrfc_seg_50_60
"First, Outside in the yard, a man is choking a woman. Then, In the pool, the boy is spraying water onto his squirt gun.","First, In the pool, the boy is spraying water onto his squirt gun. Then, Outside in the yard, a man is choking a woman.","[""Ev2"",""Ev4""]",cap2,v_tAHCa87P8YI_seg_80_90
"First, On the side of a mountain, a man in a grey long-sleeved shirt is holding a rope fearful in front of him. Then, On the side of a mountain, a woman with short hair hangs herself from a rope, her face filled with fear.","First, On the side of a mountain, a woman with short hair hangs herself from a rope, her face filled with fear. Then, On the side of a mountain, a man in a grey long-sleeved shirt is holding a rope fearful in front of him.","[""Ev2"",""Ev5""]",cap2,v_Q0gx_D--iDw_seg_65_75
"First, In a park, a blond boy in a t-shirt is staring curiously at the boys at the counter in front of him. Then, A boy in a blue shirt is putting a hat on the blond boy in uniform's head, pulling it down.","First, A boy in a blue shirt is putting a hat on the blond boy in uniform's head, pulling it down. Then, In a park, a blond boy in a t-shirt is staring curiously at the boys at the counter in front of him.","[""Ev2"",""Ev5""]",cap2,v_R9goLghpPBg_seg_35_45
"First, On a city street at night, a man with a mustache in a military uniform watches the marching crowd with his eyes fixed. Then, The man in suit is holding his jacket up with both hands.","First, The man in suit is holding his jacket up with both hands. Then, On a city street at night, a man with a mustache in a military uniform watches the marching crowd with his eyes fixed.","[""Ev2"",""Ev4""]",cap1,v_xvQLAg16ZD0_seg_25_35
"First, In a sandy open area, a man in a red shirt casually grabs the reigns. Then, In a sandy open area, a woman in white is riding a horse forward alongside another rider.","First, In a sandy open area, a woman in white is riding a horse forward alongside another rider. Then, In a sandy open area, a man in a red shirt casually grabs the reigns.","[""Ev1"",""Ev3""]",cap2,v_svBPXPXgpqc_seg_30_40
"First, In a rocky area, the warrior in brown is violently hitting the giant scorpion with an axe-like instrument. Then, In a rocky area, the warriors are charging forward.","First, In a rocky area, the warriors are charging forward. Then, In a rocky area, the warrior in brown is violently hitting the giant scorpion with an axe-like instrument.","[""Ev1"",""Ev4""]",cap2,v_KbKQQZsQJwk_seg_20_30
"First, On a city street, a yellow taxi swerves around to change direction. Then, Outside on a city street, a man wearing a black suit is ushered into a taxicab.","First, Outside on a city street, a man wearing a black suit is ushered into a taxicab. Then, On a city street, a yellow taxi swerves around to change direction.","[""Ev1"",""Ev5""]",cap2,v_K0zvX6AGd7Q_seg_0_10
"First, In a restaurant, the man in a black plaid jacket is cowering. Then, In a restaurant, a man in a plaid hat is packing money into a bag.","First, In a restaurant, a man in a plaid hat is packing money into a bag. Then, In a restaurant, the man in a black plaid jacket is cowering.","[""Ev1"",""Ev3""]",cap1,v_IZQFJ6hZNJc_seg_20_30
"First, In the kitchen, the man wearing a plaid shirt nods while smiling. Then, A woman in a red shirt is kissing the man sitting in a gray shirt on the mouth, holding his face.","First, A woman in a red shirt is kissing the man sitting in a gray shirt on the mouth, holding his face. Then, In the kitchen, the man wearing a plaid shirt nods while smiling.","[""Ev2"",""Ev4""]",cap1,v_8391icf7iLk_seg_110_120
"First, In a hospital, the dog turns himself around to glance at the two men in black. Then, The man in white is eating hospital food in his hospital bed.","First, The man in white is eating hospital food in his hospital bed. Then, In a hospital, the dog turns himself around to glance at the two men in black.","[""Ev1"",""Ev5""]",cap2,v_7tUYeqOLuYU_seg_45_55
"First, In the lounge, the woman in red is breathing in oxygen carefully. Then, In the lounge, the monster with a vest is pointing forwards.","First, In the lounge, the monster with a vest is pointing forwards. Then, In the lounge, the woman in red is breathing in oxygen carefully.","[""Ev1"",""Ev4""]",cap2,v_Zlqovh9U5v0_seg_80_90
"First, In a helicopter, a woman in a purple coat struggles to stay balanced. Then, In a helicopter, a man in a gray coat is holding onto the helicopter above him to balance.","First, In a helicopter, a man in a gray coat is holding onto the helicopter above him to balance. Then, In a helicopter, a woman in a purple coat struggles to stay balanced.","[""Ev1"",""Ev5""]",cap2,v_3IZVz7ukKyU_seg_10_20
"First, In an african village, a shirtless man is throwing a man in white at the boxes in an attempt to hurt him. Then, In an african village, a person in stripes is flipping himself backwards.","First, In an african village, a person in stripes is flipping himself backwards. Then, In an african village, a shirtless man is throwing a man in white at the boxes in an attempt to hurt him.","[""Ev1"",""Ev5""]",cap1,v_JAHLYTVcm5M_seg_90_100
"First, In a house, the man nods his head strangely. Then, Outside a house, a man in a hat is hugging a man in black, happy to see him.","First, Outside a house, a man in a hat is hugging a man in black, happy to see him. Then, In a house, the man nods his head strangely.","[""Ev3"",""Ev5""]",cap1,v_oLQ5NOAIAw0_seg_15_25
"First, A man in black stops on the roof of a train. Then, A bloody man is pulling a knife out of its sheath.","First, A bloody man is pulling a knife out of its sheath. Then, A man in black stops on the roof of a train.","[""Ev2"",""Ev5""]",cap2,v_usmBCn2WxYU_seg_60_70
"First, In the rain, the lady in purple is slowly covering her head. Then, In the rain, a man in black is quickly tossing a person downward.","First, In the rain, a man in black is quickly tossing a person downward. Then, In the rain, the lady in purple is slowly covering her head.","[""Ev2"",""Ev4""]",cap1,v_aBpwrORhKWU_seg_45_55
"First, A man in a tan suit is pulling a man in a green shirt back by the arms. Then, In a room, a man in a red suit is crawling forward.","First, In a room, a man in a red suit is crawling forward. Then, A man in a tan suit is pulling a man in a green shirt back by the arms.","[""Ev1"",""Ev4""]",cap2,v_Q1MHXYx2820_seg_65_75
"First, In the desert, a man in an orange suit is driving a car with blue seats down the road with a serious expression. Then, In front of a teal building, a man in a gray suit waves his hand out the window to a man in sunglasses.","First, In front of a teal building, a man in a gray suit waves his hand out the window to a man in sunglasses. Then, In the desert, a man in an orange suit is driving a car with blue seats down the road with a serious expression.","[""Ev2"",""Ev4""]",cap2,v_JZtErr7VLKE_seg_85_95
"First, In what appears to be a parking garage, the man in a whitish jacket gestures at the car as it drives away. Then, In what appears to be a parking garage, someone is driving a red car somewhat quickly forward through the parking garage.","First, In what appears to be a parking garage, someone is driving a red car somewhat quickly forward through the parking garage. Then, In what appears to be a parking garage, the man in a whitish jacket gestures at the car as it drives away.","[""Ev1"",""Ev3""]",cap2,v_Q0i1ldFm-oI_seg_135_145
"First, In a room, the man in a brown leather jacket scoots to the right. Then, In a room, a hand covers a peep hole.","First, In a room, a hand covers a peep hole. Then, In a room, the man in a brown leather jacket scoots to the right.","[""Ev3"",""Ev5""]",cap1,v_WzBS3IIb-vg_seg_30_40
"First, In a forest, a man in a white shirt is climbing up a small hill. Then, In a forest, a red bug is crawling up.","First, In a forest, a red bug is crawling up. Then, In a forest, a man in a white shirt is climbing up a small hill.","[""Ev1"",""Ev4""]",cap1,v_Ht6uQH8qIf0_seg_50_60
"First, The woman in a black jacket grabs a gun from the man with the ponytail with a forceful pull. Then, Inside the suv, the man with a bloody face quickly opens the glove compartment.","First, Inside the suv, the man with a bloody face quickly opens the glove compartment. Then, The woman in a black jacket grabs a gun from the man with the ponytail with a forceful pull.","[""Ev1"",""Ev5""]",cap1,v_jCSsP6ooQf8_seg_140_150
"First, While hanging in the air, the man in the blue shirt grasps the cable. Then, A woman with brown hair is dangling in the air, hanging from a cable attached to the mountain.","First, A woman with brown hair is dangling in the air, hanging from a cable attached to the mountain. Then, While hanging in the air, the man in the blue shirt grasps the cable.","[""Ev1"",""Ev3""]",cap2,v_Q0gx_D--iDw_seg_45_55
"First, Outside a trailer, a man wearing a blue cap exits the trailer's door. Then, Outside of a trailer, a woman wearing pink eyeshadow is apologizing.","First, Outside of a trailer, a woman wearing pink eyeshadow is apologizing. Then, Outside a trailer, a man wearing a blue cap exits the trailer's door.","[""Ev1"",""Ev5""]",cap1,v_KBfD-4BCMR0_seg_5_15
"First, In a bedroom, the man in a brown vest is pushing the door open violently. Then, In a bedroom, the bald man turns his head down towards the woman in bed.","First, In a bedroom, the bald man turns his head down towards the woman in bed. Then, In a bedroom, the man in a brown vest is pushing the door open violently.","[""Ev1"",""Ev5""]",cap2,v_K58cPYCTiPM_seg_120_130
"First, At a gas station, the man is exiting the car. Then, At a gas station, a woman is insisting on something.","First, At a gas station, a woman is insisting on something. Then, At a gas station, the man is exiting the car.","[""Ev2"",""Ev4""]",cap2,v_H46x8fD7WzE_seg_15_25
"First, Outside, a man in a black shirt is staring straight and ready at the incoming traffic. Then, Outside, the man in a grey shirt is turning his body clockwise.","First, Outside, the man in a grey shirt is turning his body clockwise. Then, Outside, a man in a black shirt is staring straight and ready at the incoming traffic.","[""Ev1"",""Ev4""]",cap2,v_XxWjAkr7ujk_seg_35_45
"First, In a house, a man with a mustache is rushing to open the door. Then, Outdoors, men with ammunition are shooting at townspeople with guns.","First, Outdoors, men with ammunition are shooting at townspeople with guns. Then, In a house, a man with a mustache is rushing to open the door.","[""Ev1"",""Ev4""]",cap1,v_i3yO0OagpNY_seg_115_125
"First, Outside, a man in a brown vest is calmly adjusting a horse's saddle. Then, Outside, the horse lunges around.","First, Outside, the horse lunges around. Then, Outside, a man in a brown vest is calmly adjusting a horse's saddle.","[""Ev1"",""Ev4""]",cap1,v_pwqOYWnLxBo_seg_110_120
"First, In the hallway, the girl is grimacing. Then, In a hallway, the girl grabs the boy's vest.","First, In a hallway, the girl grabs the boy's vest. Then, In the hallway, the girl is grimacing.","[""Ev1"",""Ev3""]",cap2,v_6rl0rXHWtbQ_seg_60_70
"First, A man in a striped shirt is hitting the ball in the air with his right hand. Then, Outside in the dark, a man with a beard stands on the side with his hands in his pockets, watching a game.","First, Outside in the dark, a man with a beard stands on the side with his hands in his pockets, watching a game. Then, A man in a striped shirt is hitting the ball in the air with his right hand.","[""Ev3"",""Ev5""]",cap1,v_LbPm19yBPis_seg_85_95
"First, At the park, a kid in a yellow hat is watching a fight with a bored look. Then, At a park, a kid in a blue shirt is lifting a kid in a white shirt up in order to throw him into a trash can.","First, At a park, a kid in a blue shirt is lifting a kid in a white shirt up in order to throw him into a trash can. Then, At the park, a kid in a yellow hat is watching a fight with a bored look.","[""Ev1"",""Ev3""]",cap1,v_R9goLghpPBg_seg_75_85
"First, Outside in the dark, a man with blue eyes stares forward with an upset look at a man with black hair. Then, Outside in the dark, a person in black quickly enters a car.","First, Outside in the dark, a person in black quickly enters a car. Then, Outside in the dark, a man with blue eyes stares forward with an upset look at a man with black hair.","[""Ev2"",""Ev4""]",cap1,v_3FgbU0ZZzQY_seg_115_125
"First, On a crowded sidewalk, a man in a beanie is cycling forward. Then, At the top of buildings, a man in an elastic suit is leaping up and forward to travel over them.","First, At the top of buildings, a man in an elastic suit is leaping up and forward to travel over them. Then, On a crowded sidewalk, a man in a beanie is cycling forward.","[""Ev1"",""Ev4""]",cap2,v_r8-BFx3xFJ4_seg_55_65
"First, In the living room, a man in a red shirt is helping a woman in a striped dress move the pillow up. Then, In a storage room, the woman in a blue shirt is undressing.","First, In a storage room, the woman in a blue shirt is undressing. Then, In the living room, a man in a red shirt is helping a woman in a striped dress move the pillow up.","[""Ev3"",""Ev5""]",cap1,v_uL1Q5YZ0Ejc_seg_40_50
"First, A woman in a white shirt sets something on the table, leaning over it. Then, As she walks into the room, a woman in a white dress is closing the door behind her.","First, As she walks into the room, a woman in a white dress is closing the door behind her. Then, A woman in a white shirt sets something on the table, leaning over it.","[""Ev2"",""Ev4""]",cap2,v_PBaQezez_UU_seg_10_20
"First, In the desert, the police quickly enter a gate. Then, The last man in quickly shuts the gate behind him.","First, The last man in quickly shuts the gate behind him. Then, In the desert, the police quickly enter a gate.","[""Ev2"",""Ev5""]",cap1,v_yQ62WM_w2iM_seg_105_115
"First, In an office, the man in a black jacket nods nervously. Then, In an office, the woman with dark hair is climbing up onto the desk.","First, In an office, the woman with dark hair is climbing up onto the desk. Then, In an office, the man in a black jacket nods nervously.","[""Ev2"",""Ev4""]",cap1,v_j6IS8ftaiKg_seg_55_65
"First, In a room, the man in a tan robe is removing his glasses from his face. Then, A redheaded woman abruptly enters a room.","First, A redheaded woman abruptly enters a room. Then, In a room, the man in a tan robe is removing his glasses from his face.","[""Ev1"",""Ev4""]",cap2,v_t8HQInlblys_seg_75_85
"First, In the dining room, glasses guy is giving dark haired guy a forced smile. Then, In a dining room, the older guy is wiping his face to the right with a napkin.","First, In a dining room, the older guy is wiping his face to the right with a napkin. Then, In the dining room, glasses guy is giving dark haired guy a forced smile.","[""Ev2"",""Ev4""]",cap2,v_EkE_bNKYqCM_seg_40_50
"First, In a diner, the man is closing the door behind him. Then, In a diner, a woman is opening the door as she exits.","First, In a diner, a woman is opening the door as she exits. Then, In a diner, the man is closing the door behind him.","[""Ev3"",""Ev5""]",cap2,v_jlcZPO2FhGE_seg_90_100
"First, A man with long blond hair is escaping outside in the trees. Then, A man wearing a dark hood is swiftly hitting a man with spiked black hair in the back and face with a large wooden staff, intending to hurt him.","First, A man wearing a dark hood is swiftly hitting a man with spiked black hair in the back and face with a large wooden staff, intending to hurt him. Then, A man with long blond hair is escaping outside in the trees.","[""Ev2"",""Ev4""]",cap2,v_yjuTLT5OWko_seg_115_125
"First, In the office, the guy in the dark shirt is smiling excitedly at the guy in blue. Then, In the office, a guy in a dark shirt quickly closes the office door.","First, In the office, a guy in a dark shirt quickly closes the office door. Then, In the office, the guy in the dark shirt is smiling excitedly at the guy in blue.","[""Ev2"",""Ev5""]",cap2,v_LTqaoTSCTc0_seg_85_95
"First, On a snowy mountain, a woman in a red coat crawls through the snow. Then, On a snowy mountain, the man in a blue coat turns around behind him to see the rest of the group.","First, On a snowy mountain, the man in a blue coat turns around behind him to see the rest of the group. Then, On a snowy mountain, a woman in a red coat crawls through the snow.","[""Ev2"",""Ev4""]",cap1,v_gH4dw-S1esk_seg_20_30
"First, In a field with parked cars and a trailer, the blond woman is quickly opening a car door. Then, In a field with parked cars and a trailer, a man with a striped collar is carefully examining a man sitting unconscious in a seat.","First, In a field with parked cars and a trailer, a man with a striped collar is carefully examining a man sitting unconscious in a seat. Then, In a field with parked cars and a trailer, the blond woman is quickly opening a car door.","[""Ev2"",""Ev5""]",cap1,v_HDxqSt_Ctbw_seg_45_55
"First, Outside a house, a man in a white shirt is pointing toward the street at something on the ground. Then, A blonde woman is holding a painting out on a wall to inspect it.","First, A blonde woman is holding a painting out on a wall to inspect it. Then, Outside a house, a man in a white shirt is pointing toward the street at something on the ground.","[""Ev2"",""Ev4""]",cap1,v_5otacrrli04_seg_20_30
